Permutation_Index,Delta_pp
285,0.04200066392077281
286,0.22224821109291612
287,0.16423834280274155
288,0.11770569567943756
289,0.05308738251957887
290,0.12140946331850111
291,0.12849886539324124
292,0.1533669147928754
293,0.08963240987861937
294,0.0835921331294738
295,0.09681500485204074
296,0.14696651824774387
297,0.08888178831668747
298,0.21184623026037386
299,0.11998448591989683
300,0.05461807752032439
301,0.19114738989550098
302,-0.00018657335777447562
303,-0.030659506661845706
304,0.14514492372829246
305,0.18133608034297957
306,0.2072053220580492
307,0.23788498766234273
308,0.06330467017637738
309,0.20089742613953535
310,0.15032610425812767
311,0.17816604903200275
312,0.23913155791591292
313,0.02616931019289951
314,0.13531711009526498
315,0.03416077307983453
316,-0.16920839198777968
317,0.13559510576116066
318,0.25528732173040125
319,0.2201185287413694
320,0.2930251033252557
321,0.24043412307974732
322,0.19510302946549682
323,0.08349854129322724
324,-0.032715069274952185
325,0.28953706768411747
326,0.25658432238724654
327,0.10136386386021658
328,0.10462881377468203
329,0.05818424645423299
330,0.17105861970735398
331,0.039285789169228674
332,0.16990350711594393
333,0.3015206611791354
334,0.1970633987408086
335,0.1146347422135545
336,0.17287078198870492
337,0.10254564240139516
338,0.15611667981396699
339,0.22192875324032416
340,0.15350844662571733
341,0.30396402163922365
342,0.06582997417871189
343,0.11565421057003408
344,0.08494483077220137
345,0.15199155167146652
346,0.3403918704159591
347,-0.10443852757887868
348,0.12922225749265248
349,0.06225178099018924
350,0.06477518256573778
351,0.30272128909909557
352,0.21376021009147406
353,0.07656856786152876
354,-0.027031522342949553
355,0.10411728546909699
356,0.053155630941845645
357,0.03361109131317756
358,0.12458714186093858
359,0.2784352118087038
360,0.022189221645928063
361,0.1414497963812872
362,0.08316125218188875
363,0.06496724474986636
364,0.07610970197748133
365,0.024119867289646574
366,0.1092464485614176
367,-0.11107274485002293
368,-0.05971332162901851
369,0.12394156356488918
370,0.18419128888887762
371,0.10253866687164273
372,0.036468654794532485
373,0.2978758123026144
374,0.34364884133879514
375,0.10494766604404876
376,0.1543391880150658
377,0.13035063790310725
378,0.08144559544305727
379,0.19207075374102012
380,0.32221602201899485
381,0.1925276226534235
382,0.15948249627915806
383,0.1832016086332588
384,0.031319173631704465
385,0.05692037803487499
386,0.11930482102895015
387,0.22963415993458597
388,0.0877095967440681
389,0.33753699325657377
390,0.000889951748910987
391,0.1446885981870074
392,0.3236625695542601
393,0.29496763599380055
394,0.07848882585328645
395,-0.08001977043634745
396,-0.0610388571919287
397,0.01330800300582552
398,0.20193512905158198
399,-0.014375912310498652
400,0.14476880666413547
401,0.06942379785665696
402,0.10120122322239827
403,0.07616929356940591
404,0.033668419648060374
405,0.18795624402305078
406,-0.0102834478387678
407,0.2750432898001487
408,0.39077220310592903
409,0.15114173468291273
410,0.18698514501773847
411,-0.023076473470132544
412,0.04143936110802462
413,0.042657713251697135
414,0.20202261866712332
415,0.21159634251412157
416,0.06192312386736221
417,0.07106578357959967
418,0.050382267315609956
419,-0.02571523704664159
420,0.2373337415039707
421,0.17979685552492047
422,0.14983057662178756
423,0.047291117827968646
424,0.1555429801044471
425,0.28577970005024833
426,0.16848347827828833
427,0.23296342121665237
428,0.04491530642017913
429,0.1744339115257793
430,0.4156496709081809
431,0.07436297135438916
432,0.3277201147713918
433,0.29531509408743845
434,0.13840752169541648
435,-0.16273776432679274
436,0.19061797158920965
437,0.1242346958159826
438,0.2853678432469492
439,0.1682642214596304
440,-6.492518896073982e-05
441,0.11367828220468215
442,0.07324160952927121
443,0.3907834094211414
444,0.1750480975350242
445,-0.024527303258299517
446,0.19562565298712553
447,0.15190960845255932
448,0.20579849889416366
449,0.12264867743921959
450,0.023562981397013502
451,0.2510657912017051
